ThreadType,NumThreads,AvgExecutionTime
PLATFORM,100,0
VIRTUAL,100,300032570
POOLED,100,265184560
PLATFORM,200,0
VIRTUAL,200,568316340
POOLED,200,528834180
PLATFORM,400,0
VIRTUAL,400,1132572050
POOLED,400,1078180010
PLATFORM,800,0
VIRTUAL,800,2224976870
POOLED,800,2173669670
PLATFORM,1600,0
VIRTUAL,1600,4504620570
POOLED,1600,4356965080
