ThreadType,NumThreads,AvgExecutionTime
PLATFORM,100,0
VIRTUAL,100,702286987
POOLED,100,633466255
PLATFORM,200,0
VIRTUAL,200,1287057367
POOLED,200,1287399028
PLATFORM,400,0
VIRTUAL,400,2585378304
POOLED,400,2566736004
PLATFORM,800,0
VIRTUAL,800,5125812606
POOLED,800,5147279403
PLATFORM,1600,0
VIRTUAL,1600,10318687659
POOLED,1600,10256949107
